Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Age_Band,Device_Type,Health_Impact_Type,Device_Share,Edu_Recreational_Percent
17,Male,1.89,Laptop,False,0.46,no health impact,Urban,Late teens,Portable,None,0.1475494233937397,46.0
15,Female,4.17,Laptop,True,0.43,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.1475494233937397,43.0
11,Female,4.78,TV,True,0.48,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,48.0
14,Female,4.34,Smartphone,True,0.32,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,32.0
17,Male,4.6,Smartphone,True,0.3,"poor sleep, obesity risk",Rural,Late teens,Portable,Physical,0.47034596375617793,30.0
9,Female,1.48,Tablet,False,0.59,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,59.0
14,Male,3.91,Smartphone,True,0.48,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,48.0
12,Female,5.14,Smartphone,True,0.4,anxiety,Urban,Pre-teens,Portable,Mental,0.47034596375617793,40.0
12,Male,6.49,Smartphone,True,0.46,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,46.0
13,Female,2.84,Smartphone,False,0.47,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,47.0
16,Male,5.97,Laptop,True,0.35,poor sleep,Rural,Teenagers,Portable,Physical,0.1475494233937397,35.0
13,Male,4.77,Smartphone,True,0.43,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,43.0
15,Female,5.1,Smartphone,True,0.4,"poor sleep, obesity risk",Rural,Teenagers,Portable,Physical,0.47034596375617793,40.0
14,Male,4.31,Smartphone,True,0.33,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,33.0
16,Female,3.74,Smartphone,True,0.42,"eye strain, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.47034596375617793,42.0
11,Female,4.68,Smartphone,True,0.32,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,32.0
9,Male,2.34,TV,True,0.54,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,54.0
14,Male,5.49,Tablet,True,0.48,eye strain,Rural,Teenagers,Portable,Physical,0.12602965403624383,48.0
13,Female,4.84,Tablet,True,0.37,no health impact,Urban,Teenagers,Portable,None,0.12602965403624383,37.0
8,Male,8.11,TV,True,0.55,"poor sleep, obesity risk",Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,55.00000000000001
18,Male,5.59,Tablet,True,0.45,poor sleep,Rural,Late teens,Portable,Physical,0.12602965403624383,45.0
16,Male,7.14,Tablet,True,0.44,no health impact,Urban,Teenagers,Portable,None,0.12602965403624383,44.0
16,Female,5.54,Laptop,True,0.46,poor sleep,Urban,Teenagers,Portable,Physical,0.1475494233937397,46.0
9,Female,2.88,TV,True,0.57,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,56.99999999999999
10,Male,6.7,Smartphone,True,0.44,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,44.0
12,Female,4.43,Laptop,True,0.49,"poor sleep, obesity risk",Urban,Pre-teens,Portable,Physical,0.1475494233937397,49.0
12,Male,6.25,Laptop,True,0.38,"poor sleep, obesity risk",Urban,Pre-teens,Portable,Physical,0.1475494233937397,38.0
8,Female,0.62,Smartphone,False,0.6,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,60.0
15,Female,5.2,TV,True,0.47,"poor sleep, eye strain",Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,47.0
15,Male,4.11,Laptop,True,0.48,no health impact,Rural,Teenagers,Portable,None,0.1475494233937397,48.0
11,Female,3.04,TV,True,0.31,poor sleep,Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,31.0
14,Male,5.64,Smartphone,True,0.32,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,32.0
18,Female,3.56,Smartphone,True,0.34,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,34.0
17,Female,7.3,Smartphone,True,0.4,anxiety,Rural,Late teens,Portable,Mental,0.47034596375617793,40.0
10,Female,1.69,TV,False,0.54,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,54.0
13,Male,1.77,Smartphone,False,0.49,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,49.0
17,Female,2.59,Smartphone,False,0.34,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,34.0
17,Female,0.25,Smartphone,False,0.4,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,40.0
16,Male,6.24,Smartphone,True,0.46,"poor sleep, eye strain",Rural,Teenagers,Portable,Physical,0.47034596375617793,46.0
8,Male,0.88,Smartphone,False,0.51,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,51.0
12,Male,3.53,Smartphone,True,0.39,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,39.0
11,Male,5.59,TV,True,0.3,"poor sleep, obesity risk",Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,30.0
15,Female,6.83,Laptop,True,0.37,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,37.0
18,Female,5.34,TV,True,0.35,"poor sleep, eye strain",Urban,Late teens,Wallmounted,Physical,0.25607495881383857,35.0
8,Male,2.77,Smartphone,True,0.44,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,44.0
16,Female,2.28,Laptop,False,0.45,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,45.0
13,Male,2.96,Smartphone,False,0.32,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,32.0
11,Female,6.0,Laptop,True,0.49,"poor sleep, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.1475494233937397,49.0
16,Male,4.87,TV,True,0.47,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,47.0
18,Female,6.69,Smartphone,True,0.43,obesity risk,Urban,Late teens,Portable,Other,0.47034596375617793,43.0
12,Female,3.64,Laptop,True,0.43,poor sleep,Urban,Pre-teens,Portable,Physical,0.1475494233937397,43.0
12,Female,6.53,Laptop,True,0.32,no health impact,Urban,Pre-teens,Portable,None,0.1475494233937397,32.0
12,Male,3.77,Laptop,True,0.45,poor sleep,Urban,Pre-teens,Portable,Physical,0.1475494233937397,45.0
8,Female,3.59,Tablet,True,0.49,poor sleep,Urban,Pre-teens,Portable,Physical,0.12602965403624383,49.0
8,Male,7.33,Smartphone,True,0.42,"poor sleep, eye strain, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.47034596375617793,42.0
15,Female,4.9,Tablet,True,0.44,no health impact,Rural,Teenagers,Portable,None,0.12602965403624383,44.0
15,Male,3.03,TV,True,0.46,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,46.0
13,Female,6.89,Smartphone,True,0.46,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,46.0
18,Female,3.69,TV,True,0.45,"poor sleep, eye strain",Urban,Late teens,Wallmounted,Physical,0.25607495881383857,45.0
11,Male,6.4,Smartphone,True,0.5,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,50.0
9,Male,4.72,Smartphone,True,0.59,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,59.0
9,Female,3.13,Smartphone,True,0.45,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,45.0
16,Female,4.69,Laptop,True,0.44,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,44.0
12,Female,5.37,TV,True,0.5,eye strain,Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,50.0
11,Male,6.29,Smartphone,True,0.44,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,44.0
17,Female,5.07,Smartphone,True,0.35,eye strain,Urban,Late teens,Portable,Physical,0.47034596375617793,35.0
8,Female,2.85,TV,True,0.52,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,52.0
14,Female,4.04,Laptop,True,0.38,no health impact,Rural,Teenagers,Portable,None,0.1475494233937397,38.0
10,Female,4.27,TV,True,0.5,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,50.0
13,Male,5.3,Smartphone,True,0.45,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,45.0
12,Female,3.13,Smartphone,True,0.43,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,43.0
12,Male,4.01,Laptop,True,0.46,eye strain,Urban,Pre-teens,Portable,Physical,0.1475494233937397,46.0
18,Female,5.1,Smartphone,True,0.37,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,37.0
12,Male,4.89,Smartphone,True,0.33,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,33.0
8,Male,2.82,Tablet,True,0.55,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,55.00000000000001
8,Male,5.05,TV,True,0.54,obesity risk,Rural,Pre-teens,Wallmounted,Other,0.25607495881383857,54.0
10,Female,4.58,Smartphone,True,0.44,"poor sleep, obesity risk",Rural,Pre-teens,Portable,Physical,0.47034596375617793,44.0
17,Female,5.57,Tablet,True,0.32,"poor sleep, eye strain",Urban,Late teens,Portable,Physical,0.12602965403624383,32.0
11,Male,4.63,Laptop,True,0.46,"eye strain, obesity risk",Urban,Pre-teens,Portable,Physical,0.1475494233937397,46.0
12,Male,3.6,Smartphone,True,0.31,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,31.0
9,Female,2.62,TV,True,0.56,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,56.00000000000001
15,Female,4.84,TV,True,0.38,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,38.0
18,Male,3.66,Tablet,True,0.43,"poor sleep, anxiety",Urban,Late teens,Portable,Physical & Mental,0.12602965403624383,43.0
18,Male,4.91,Laptop,True,0.3,obesity risk,Urban,Late teens,Portable,Other,0.1475494233937397,30.0
9,Male,4.34,Tablet,True,0.56,"eye strain, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.12602965403624383,56.00000000000001
16,Male,6.37,Laptop,True,0.36,"poor sleep, eye strain, obesity risk",Urban,Teenagers,Portable,Physical,0.1475494233937397,36.0
9,Female,2.91,Smartphone,True,0.46,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,46.0
16,Female,5.35,Smartphone,True,0.3,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,30.0
14,Female,5.55,Smartphone,True,0.42,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,42.0
15,Female,3.28,Laptop,True,0.39,"poor sleep, eye strain, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.1475494233937397,39.0
18,Male,3.19,TV,True,0.46,"poor sleep, obesity risk",Urban,Late teens,Wallmounted,Physical,0.25607495881383857,46.0
9,Male,6.73,TV,True,0.53,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,53.0
14,Male,4.94,Smartphone,True,0.4,"poor sleep, eye strain, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.47034596375617793,40.0
13,Female,5.3,Smartphone,True,0.36,"poor sleep, obesity risk",Urban,Teenagers,Portable,Physical,0.47034596375617793,36.0
11,Male,3.95,Smartphone,True,0.36,"poor sleep, obesity risk",Urban,Pre-teens,Portable,Physical,0.47034596375617793,36.0
14,Male,3.06,Smartphone,True,0.33,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,33.0
11,Male,3.23,TV,True,0.3,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,30.0
9,Male,4.24,Tablet,True,0.55,obesity risk,Rural,Pre-teens,Portable,Other,0.12602965403624383,55.00000000000001
17,Female,6.87,Laptop,True,0.5,poor sleep,Urban,Late teens,Portable,Physical,0.1475494233937397,50.0
14,Male,4.89,Tablet,True,0.48,eye strain,Rural,Teenagers,Portable,Physical,0.12602965403624383,48.0
15,Female,3.56,Laptop,True,0.37,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,37.0
9,Male,3.48,Smartphone,True,0.46,anxiety,Urban,Pre-teens,Portable,Mental,0.47034596375617793,46.0
12,Male,5.32,Smartphone,True,0.47,eye strain,Urban,Pre-teens,Portable,Physical,0.47034596375617793,47.0
8,Male,6.34,TV,True,0.52,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,52.0
14,Female,4.84,Smartphone,True,0.37,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,37.0
15,Male,7.04,Smartphone,True,0.31,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,31.0
13,Male,5.11,Laptop,True,0.49,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,49.0
12,Male,4.03,TV,True,0.5,eye strain,Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,50.0
13,Male,2.99,Smartphone,False,0.35,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,35.0
9,Female,1.98,TV,False,0.48,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,48.0
8,Female,5.98,Tablet,True,0.44,poor sleep,Rural,Pre-teens,Portable,Physical,0.12602965403624383,44.0
14,Female,3.54,TV,True,0.32,"poor sleep, eye strain",Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,32.0
14,Female,5.46,Smartphone,True,0.41,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,41.0
17,Male,5.46,Smartphone,True,0.36,"poor sleep, obesity risk",Urban,Late teens,Portable,Physical,0.47034596375617793,36.0
18,Female,3.67,Smartphone,True,0.41,poor sleep,Rural,Late teens,Portable,Physical,0.47034596375617793,41.0
17,Male,4.17,Smartphone,True,0.48,obesity risk,Rural,Late teens,Portable,Other,0.47034596375617793,48.0
9,Male,0.75,TV,False,0.52,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,52.0
9,Female,3.11,Smartphone,True,0.52,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,52.0
8,Male,0.0,Smartphone,False,0.56,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,56.00000000000001
17,Female,4.04,TV,True,0.33,"poor sleep, obesity risk",Urban,Late teens,Wallmounted,Physical,0.25607495881383857,33.0
15,Female,4.15,Tablet,True,0.33,"poor sleep, obesity risk",Rural,Teenagers,Portable,Physical,0.12602965403624383,33.0
15,Female,4.55,TV,True,0.49,no health impact,Urban,Teenagers,Wallmounted,None,0.25607495881383857,49.0
8,Female,8.79,Smartphone,True,0.56,"poor sleep, obesity risk",Urban,Pre-teens,Portable,Physical,0.47034596375617793,56.00000000000001
18,Female,5.61,Smartphone,True,0.39,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,39.0
15,Female,4.4,Laptop,True,0.32,"poor sleep, eye strain, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.1475494233937397,32.0
16,Male,3.46,Smartphone,True,0.41,obesity risk,Urban,Teenagers,Portable,Other,0.47034596375617793,41.0
11,Male,4.11,TV,True,0.38,"poor sleep, eye strain, obesity risk",Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,38.0
8,Male,3.04,Smartphone,True,0.44,obesity risk,Rural,Pre-teens,Portable,Other,0.47034596375617793,44.0
8,Male,2.06,TV,True,0.55,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,55.00000000000001
10,Male,3.03,TV,True,0.44,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,44.0
12,Female,5.05,Smartphone,True,0.37,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,37.0
12,Female,0.5,Smartphone,False,0.34,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,34.0
16,Female,6.04,Laptop,True,0.33,poor sleep,Rural,Teenagers,Portable,Physical,0.1475494233937397,33.0
17,Female,6.05,Smartphone,True,0.44,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,44.0
9,Female,5.49,Smartphone,True,0.6,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,60.0
9,Male,3.6,Smartphone,True,0.44,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,44.0
13,Male,3.61,Smartphone,True,0.32,"poor sleep, eye strain, obesity risk",Urban,Teenagers,Portable,Physical,0.47034596375617793,32.0
16,Male,3.45,Tablet,True,0.42,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.12602965403624383,42.0
8,Female,5.83,TV,True,0.6,"poor sleep, eye strain, obesity risk",Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,60.0
16,Female,4.34,Smartphone,True,0.32,"anxiety, obesity risk",Urban,Teenagers,Portable,Mental,0.47034596375617793,32.0
16,Female,4.26,TV,True,0.47,eye strain,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,47.0
16,Male,5.23,Smartphone,True,0.34,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,34.0
12,Female,5.83,Laptop,True,0.4,eye strain,Urban,Pre-teens,Portable,Physical,0.1475494233937397,40.0
16,Male,4.96,Tablet,True,0.32,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.12602965403624383,32.0
18,Male,3.45,Laptop,True,0.35,poor sleep,Urban,Late teens,Portable,Physical,0.1475494233937397,35.0
11,Male,5.17,TV,True,0.48,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,48.0
9,Female,8.01,Smartphone,True,0.56,obesity risk,Urban,Pre-teens,Portable,Other,0.47034596375617793,56.00000000000001
13,Male,4.47,TV,True,0.36,"poor sleep, eye strain, obesity risk",Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,36.0
11,Male,5.5,Laptop,True,0.43,poor sleep,Urban,Pre-teens,Portable,Physical,0.1475494233937397,43.0
13,Male,3.85,Smartphone,True,0.41,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,41.0
10,Female,4.62,Smartphone,True,0.55,"poor sleep, eye strain",Rural,Pre-teens,Portable,Physical,0.47034596375617793,55.00000000000001
13,Male,3.12,Smartphone,True,0.49,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,49.0
9,Female,8.95,Smartphone,True,0.55,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,55.00000000000001
9,Male,2.61,TV,True,0.46,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,46.0
16,Female,3.28,TV,True,0.4,"poor sleep, eye strain, anxiety",Urban,Teenagers,Wallmounted,Physical & Mental,0.25607495881383857,40.0
14,Male,4.84,Smartphone,True,0.5,"poor sleep, eye strain, obesity risk",Urban,Teenagers,Portable,Physical,0.47034596375617793,50.0
10,Female,7.51,TV,True,0.48,"poor sleep, obesity risk",Rural,Pre-teens,Wallmounted,Physical,0.25607495881383857,48.0
18,Female,5.47,Tablet,True,0.4,"eye strain, anxiety",Urban,Late teens,Portable,Physical & Mental,0.12602965403624383,40.0
8,Male,4.05,Tablet,True,0.44,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,44.0
15,Male,2.97,Smartphone,False,0.4,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,40.0
13,Male,4.46,Laptop,True,0.39,poor sleep,Urban,Teenagers,Portable,Physical,0.1475494233937397,39.0
14,Male,5.31,Tablet,True,0.4,poor sleep,Urban,Teenagers,Portable,Physical,0.12602965403624383,40.0
16,Female,4.19,Laptop,True,0.47,"poor sleep, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.1475494233937397,47.0
12,Female,4.34,Tablet,True,0.43,"poor sleep, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.12602965403624383,43.0
8,Male,3.3,Smartphone,True,0.48,eye strain,Urban,Pre-teens,Portable,Physical,0.47034596375617793,48.0
17,Male,5.25,Smartphone,True,0.3,"eye strain, anxiety",Rural,Late teens,Portable,Physical & Mental,0.47034596375617793,30.0
14,Female,7.67,Smartphone,True,0.33,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,33.0
12,Female,3.58,Laptop,True,0.4,poor sleep,Urban,Pre-teens,Portable,Physical,0.1475494233937397,40.0
10,Female,7.85,Tablet,True,0.46,poor sleep,Rural,Pre-teens,Portable,Physical,0.12602965403624383,46.0
16,Male,4.28,Smartphone,True,0.45,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,45.0
8,Female,4.84,Smartphone,True,0.46,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,46.0
8,Male,6.25,TV,True,0.47,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,47.0
8,Male,5.86,Tablet,True,0.47,poor sleep,Rural,Pre-teens,Portable,Physical,0.12602965403624383,47.0
10,Male,3.62,Tablet,True,0.52,"eye strain, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.12602965403624383,52.0
13,Female,5.62,Laptop,True,0.31,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,31.0
17,Male,4.96,Smartphone,True,0.49,no health impact,Rural,Late teens,Portable,None,0.47034596375617793,49.0
18,Male,5.48,Smartphone,True,0.46,"poor sleep, anxiety",Urban,Late teens,Portable,Physical & Mental,0.47034596375617793,46.0
10,Male,2.38,TV,True,0.6,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,60.0
15,Male,2.81,Laptop,False,0.46,no health impact,Rural,Teenagers,Portable,None,0.1475494233937397,46.0
17,Male,4.39,TV,True,0.39,"poor sleep, eye strain",Rural,Late teens,Wallmounted,Physical,0.25607495881383857,39.0
