Age,Age_Band,Avg_Screen_Time,Device_Category,Dynamic_Title,Edu_Recreation_Level,Educational_to_Recreational_Ratio,Exceeded_Recommended_Limit,Gender,Health_Impact_Category,Health_Impact_Perc,Health_Impacts,Most_Used_Device,Primary_Device,Total_Kids,Urban_or_Rural
10,Child,4.1,"Portable (<30"" inch)",Screen Time Insights for Child (Rural),Medium,0.59,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Tablet,Tablet,1,Rural
10,Child,0,"Portable (<30"" inch)",Screen Time Insights for Child (Rural),Medium,0.6,false,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
10,Child,1.91,"Portable (<30"" inch)",Screen Time Insights for Child (Urban),Medium,0.6,false,Female,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
10,Child,0,"Portable (<30"" inch)",Screen Time Insights for Child (Urban),Medium,0.6,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
10,Child,11.26,"Portable (<30"" inch)",Screen Time Insights for Child (Rural),Medium,0.6,true,Female,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Rural
10,Child,5.54,"Portable (<30"" inch)",Screen Time Insights for Child (Urban),Medium,0.6,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Urban
10,Child,7.87,"Portable (<30"" inch)",Screen Time Insights for Child (Rural),Medium,0.6,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
10,Child,5.275,"Portable (<30"" inch)",Screen Time Insights for Child (Urban),Medium,0.6,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
10,Child,5.88,"Portable (<30"" inch)",Screen Time Insights for Child (Urban),Medium,0.6,true,Male,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
10,Child,6.33,"Portable (<30"" inch)",Screen Time Insights for Child (Urban),Medium,0.6,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Tablet,Tablet,1,Urban
10,Child,6.25,"Portable (<30"" inch)",Screen Time Insights for Child (Rural),Medium,0.6,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Rural
10,Child,4.39,"Portable (<30"" inch)",Screen Time Insights for Child (Urban),Medium,0.6,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Tablet,Tablet,1,Urban
11,Pre-Teen,4.21,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Low,0.3,true,Female,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",TV,TV,1,Rural
11,Pre-Teen,3.23,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Low,0.3,true,Male,Physical Health,100.0%,Eye Strain,TV,TV,1,Urban
11,Pre-Teen,3.86,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Low,0.3,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,4.765,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Low,0.3,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,2,Urban
11,Pre-Teen,2.08,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.31,false,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Rural
11,Pre-Teen,3.19,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.31,true,Female,Both,100.0%,"Poor Sleep, Anxiety",TV,TV,2,Urban
11,Pre-Teen,3.04,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.31,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Rural
11,Pre-Teen,4.295,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.31,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,2,Urban
11,Pre-Teen,4.5,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.31,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,3.42,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.31,true,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Rural
11,Pre-Teen,3.69,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.31,true,Male,Physical Health,100.0%,Obesity Risk,TV,TV,1,Urban
11,Pre-Teen,4.62,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.31,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,2.03,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.32,false,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,4.26,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.32,true,Female,Both,100.0%,"Poor Sleep, Anxiety",TV,TV,1,Urban
11,Pre-Teen,4.05,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.32,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,1,Rural
11,Pre-Teen,5.64,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.32,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,3.41,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.33,true,Male,Both,100.0%,"Eye Strain, Anxiety",TV,TV,1,Urban
11,Pre-Teen,6.12,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.34,true,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,5.38,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.34,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,2,Rural
11,Pre-Teen,4.42,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.34,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,4.59,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.34,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",TV,TV,1,Urban
11,Pre-Teen,3.19,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.34,true,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,5.31,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.35,true,Female,Both,100.0%,"Poor Sleep, Anxiety",TV,TV,1,Urban
11,Pre-Teen,4.22,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.35,true,Female,Mental Health,100.0%,Anxiety,TV,TV,1,Rural
11,Pre-Teen,5.44,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.35,true,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Rural
11,Pre-Teen,3.84,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.35,true,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,3.885,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.35,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,6.09,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.35,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Urban
11,Pre-Teen,5.36,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.35,true,Male,No Health Impacts,,No Health Impacts,TV,TV,2,Rural
11,Pre-Teen,5.71,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.35,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,2.9,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.36,false,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,6.28,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.36,true,Female,Physical Health,100.0%,Eye Strain,TV,TV,1,Urban
11,Pre-Teen,4.22,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.36,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Rural
11,Pre-Teen,3.67,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.36,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",TV,TV,1,Rural
11,Pre-Teen,3.09,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.36,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Rural
11,Pre-Teen,5.32,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.36,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Urban
11,Pre-Teen,4.615,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Female,No Health Impacts,,No Health Impacts,TV,TV,2,Urban
11,Pre-Teen,5.09,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.37,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Rural
11,Pre-Teen,4.57,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,4.47,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.37,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Rural
11,Pre-Teen,4.38,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",TV,TV,1,Urban
11,Pre-Teen,4.7,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Male,Mental Health,100.0%,Anxiety,TV,TV,1,Urban
11,Pre-Teen,4.35,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,6.69,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Male,Physical Health,100.0%,Eye Strain,TV,TV,1,Urban
11,Pre-Teen,3.12,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Male,Physical Health,100.0%,Obesity Risk,TV,TV,1,Urban
11,Pre-Teen,3.38,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.37,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,1,Rural
11,Pre-Teen,5.34,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.37,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Urban
11,Pre-Teen,3.05,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.38,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,5.42,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.38,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",TV,TV,1,Rural
11,Pre-Teen,4.65,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.38,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,3.95,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.38,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,1,Rural
11,Pre-Teen,5.07,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.38,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,4.57,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.38,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Rural
11,Pre-Teen,4.11,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.38,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,5.38,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.38,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,2.28,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.39,false,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,5.36,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.39,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,3.67,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.39,true,Male,No Health Impacts,,No Health Impacts,TV,TV,2,Rural
11,Pre-Teen,4.55,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.39,true,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,4.41,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.39,true,Male,Physical Health,100.0%,Eye Strain,TV,TV,1,Rural
11,Pre-Teen,4.39,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.39,true,Male,Physical Health,100.0%,Eye Strain,TV,TV,2,Urban
11,Pre-Teen,4.03,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.39,true,Male,Physical Health,100.0%,Obesity Risk,TV,TV,1,Urban
11,Pre-Teen,3.26,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.39,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Rural
11,Pre-Teen,2.92,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.4,false,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,1.85,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.4,false,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,3.19,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.4,true,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Rural
11,Pre-Teen,5.67,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.4,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,5.760000000000001,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.4,true,Male,No Health Impacts,,No Health Impacts,TV,TV,3,Rural
11,Pre-Teen,4.88,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.4,true,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,3.6,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.4,true,Male,Physical Health,100.0%,Eye Strain,TV,TV,1,Rural
11,Pre-Teen,3.68,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.4,true,Male,Physical Health,100.0%,"Eye Strain, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,4.01,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.4,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,5.48,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.4,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,2.31,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,false,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,4.5,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Female,Physical Health,100.0%,Eye Strain,TV,TV,1,Urban
11,Pre-Teen,4.73,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,4.43,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Both,100.0%,"Eye Strain, Anxiety",TV,TV,1,Urban
11,Pre-Teen,4.65,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Both,100.0%,"Poor Sleep, Anxiety",TV,TV,1,Urban
11,Pre-Teen,3.62,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,4.91,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.41,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Rural
11,Pre-Teen,2.44,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,false,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,2.94,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,false,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,5.17,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Female,Both,100.0%,"Eye Strain, Anxiety",TV,TV,1,Rural
11,Pre-Teen,4.25,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",TV,TV,1,Urban
11,Pre-Teen,5.63,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Female,Mental Health,100.0%,Anxiety,TV,TV,2,Rural
11,Pre-Teen,3.96,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Mental Health,100.0%,Anxiety,TV,TV,1,Urban
11,Pre-Teen,3.28,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,4.935,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Eye Strain,TV,TV,2,Urban
11,Pre-Teen,3.61,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Rural
11,Pre-Teen,4.64,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,1,Urban
11,Pre-Teen,4.28,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",TV,TV,1,Rural
11,Pre-Teen,4.12,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",TV,TV,1,Urban
11,Pre-Teen,4.71,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,4.74,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.42,true,Male,Physical Health,100.0%,Eye Strain,TV,TV,1,Rural
11,Pre-Teen,3.82,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.42,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,5.63,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Mental Health,100.0%,Anxiety,TV,TV,1,Urban
11,Pre-Teen,5.05,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Female,Physical Health,100.0%,"Eye Strain, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,5.63,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",TV,TV,1,Rural
11,Pre-Teen,4.075,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,4.55,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.43,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",TV,TV,1,Rural
11,Pre-Teen,3.87,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.43,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Urban
11,Pre-Teen,2.25,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,false,Female,No Health Impacts,,No Health Impacts,TV,TV,1,Urban
11,Pre-Teen,4.38,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Both,100.0%,"Poor Sleep, Anxiety",TV,TV,1,Urban
11,Pre-Teen,7.91,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Female,Mental Health,100.0%,Anxiety,TV,TV,1,Rural
11,Pre-Teen,4.31,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,TV,TV,2,Urban
11,Pre-Teen,4.38,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Rural),Medium,0.44,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",TV,TV,1,Rural
11,Pre-Teen,3.82,"Fixed TV (>30"" inch)",Screen Time Insights for Pre-Teen (Urban),Medium,0.44,true,Male,Both,100.0%,"Anxiety, Obesity Risk",TV,TV,1,Urban
